date,Asset_001,Asset_002,Asset_003,Asset_004,Asset_005,Asset_006,Asset_007,Asset_008,Asset_009,Asset_010,Asset_011,Asset_012,Asset_013,Asset_014,Asset_015,Asset_016,Asset_017,Asset_018,Asset_019,Asset_020,Asset_021,Asset_022,Asset_023,Asset_024,Asset_025,Asset_026,Asset_027,Asset_028,Asset_029,Asset_030,Asset_031,Asset_032,Asset_033,Asset_034,Asset_035,Asset_036,Asset_037,Asset_038,Asset_039,Asset_040,Asset_041,Asset_042,Asset_043,Asset_044,Asset_045,Asset_046,Asset_047,Asset_048,Asset_049,Asset_050,Asset_051,Asset_052,Asset_053,Asset_054,Asset_055,Asset_056,Asset_057,Asset_058,Asset_059,Asset_060,Asset_061,Asset_062,Asset_063,Asset_064,Asset_065,Asset_066,Asset_067,Asset_068,Asset_069,Asset_070,Asset_071,Asset_072,Asset_073,Asset_074,Asset_075,Asset_076,Asset_077,Asset_078,Asset_079,Asset_080,planted_anomaly,planted_type,anomaly_score,severity_percentile,model_flag,plain_explanation
2021-01-01,0.01760269942751786,-4.457018683508805e-05,-0.013312925244046337,0.02192128601885501,-0.0006840825691090689,-0.013570671232090208,0.009525025323723608,0.01044482462410501,-0.026474204440128983,-0.008033233294810878,-0.00013901404374857683,0.014687005239729461,-0.00628439030306275,-0.0028383689485491827,0.009701894897970563,-0.007483284066466483,0.009141352225671414,-0.011476765448911123,-0.015041562138892791,0.014936104194870816,0.002934807636233871,0.01821680267397254,-0.005415252109250127,-0.011404679216453514,0.018965323069577975,-0.01641408275714968,0.016203962602111488,0.02171893079381465,0.010225642883620208,-0.0011063563289873228,-0.008822422138897138,-0.004384084862674968,-0.012903779702889745,-0.009678905574259197,0.008923245590052543,0.013665063674715937,-0.012690329205992171,0.015260797098738949,0.006427503570684848,0.01625521946822867,0.009466333721497307,0.0145643950555965,0.006911365183106526,0.017632023620392307,-0.015540837166385997,0.005686400389807094,0.0005080706830768171,-0.0047884149499199625,0.007963335982887756,0.009473978264732974,0.005893519016797771,0.003749547729369997,-0.008924192245714196,0.020313566765012864,0.005172657701173195,-0.014086781887489476,0.0003124459192915636,-0.01905817372170437,0.0016108814641133057,0.0034923149928428993,-0.006989034691836749,0.026162536152780407,-0.012897985532698174,0.006613299833491451,0.02887719435026953,0.01478863725538422,0.0008079687067707865,-0.007735949369053878,-0.01644017740658616,0.002208713535647791,-0.007268144905159724,-0.010497978494194161,-0.00127906504656788,0.0006344572961557208,0.007008977463687546,-0.0089806803295231,-0.008282356841169295,0.005231268881268279,-0.001369958419272054,0.0201736689022645,False,normal,0.40116418531680076,0.006666666666666667,False,"Not flagged, but here is what stood out most. This looks like a narrow event because only a few features drove most of the weirdness. Biggest contributors: Asset_065 (+2.1x usual), Asset_009 (-1.8x usual), Asset_062 (+1.7x usual), Asset_004 (+1.5x usual), Asset_028 (+1.4x usual)."
2021-01-04,-0.0024321753710782584,-0.027676857136824346,-0.002419481802505851,0.0022120372305189945,-0.005409382052032097,-0.02164853023604749,0.01835473288293626,-0.015121253368768604,0.002710131993226654,-0.005913173044544029,-0.00022793155318978717,0.01614636764759921,0.002831820752597182,-0.01379174086765947,0.010529983840710237,-0.009855839806322951,-0.003256438347021334,-0.023830782689500736,-0.01983703286958806,-0.0037192873971745146,0.0005091947898752253,-0.02751645761542944,0.0032255249551826756,-0.012115794124973087,0.010137121704289449,-0.012537352539205352,-0.02092112537614686,-0.0034262727468977235,-0.014902665726039946,0.008139571554060435,-0.002735560970428099,-0.004102765882912961,0.001882477743407546,-0.02037314866371477,-0.0229075020054892,0.0005642915108908927,-0.01710389420920095,-0.020287891988130555,0.007299148913825355,0.004018122914013763,-0.020265088993199485,-0.01574341190860729,-0.01828243681290287,0.01697990413407821,0.0069642794177520615,-0.012137908295200363,0.004172412811296615,-0.01855688063696347,-0.013290888298038463,-0.007055420202008617,-0.002010889151796073,-0.00550543694857008,-0.0009316835845245286,-0.006147732623699559,-0.004704852285093104,-0.00583639351208424,-0.01033431295589796,-0.005530529289768195,-0.0025078710711535545,-0.0019556174345827433,-0.018051010313107956,-0.019074904356855327,0.0020446582105515115,0.015377433202257016,-0.0033901489450594855,-0.013253800343035183,-0.004745572676233722,-0.017977784512569893,0.011799472165342325,-0.004848640409040735,-0.010775410019351877,-0.004284191998908017,-0.011543569268527938,0.007426260328490756,-0.009864539214911738,-0.0024715384890216362,0.002976871766720261,-0.015976969388311578,-0.00041740986720341074,0.0010105804269370023,False,normal,0.4133275332304638,0.07222222222222222,False,"Not flagged, but here is what stood out most. This looks like a narrow event because only a few features drove most of the weirdness. Biggest contributors: Asset_002 (-1.9x usual), Asset_022 (-1.8x usual), Asset_018 (-1.6x usual), Asset_035 (-1.5x usual), Asset_027 (-1.4x usual)."
2021-01-05,-0.01086858489133299,0.008364120282764348,0.007034458961507295,0.00038378596805558165,0.0034715550987835277,0.004671470501521311,0.02027237475135143,-0.011794655618658927,0.003674532934909422,0.013331185964987065,0.013354714153559898,0.004337057102768631,0.03608692512497678,0.008931058315520799,0.017795509598297836,-0.0013254313798677143,-0.004134587525852923,0.0015599532666294206,0.016127125796945814,0.0037061247206137266,0.007883014984083286,-0.0010107006154452063,-0.00026137538251816764,0.00020114639484305292,0.016474066362897017,0.015420491555478045,-0.0044912960552297675,0.007972301175841013,-0.004764656232178028,0.007188491848212967,0.001920667133687679,0.0211488959172302,0.0027634654131407158,0.0074751045081704265,0.014862721631538098,-0.011663315738810964,0.0021697138717733867,-0.0016375865893573207,-0.0019415057576341417,-0.0029172426914364884,0.021124536138555996,-0.001850846399690972,0.014380498332884236,0.0025993304870373527,-0.01371976285240538,0.007791465287237623,-0.012737902473854795,0.009896535264344308,0.0016940612433442867,0.005432169456510454,-0.0079477556546911,0.00029277834592141374,0.014167403552544165,-0.008122153110151124,-0.003061748990490596,0.007814885609172262,0.013535780844677735,-0.02387838916346905,0.031768480106218244,0.005166832265243598,0.011407022486332267,-0.0001610533338238763,-0.0180399860593894,0.010456098061365268,0.0009981046221438292,0.011858942747633106,0.00495799089767222,0.0016806630120601504,-0.006255958040014206,0.011934099338267508,-0.010036292430254525,0.029306266430432663,0.03463574458075861,0.024924157443031156,0.022889351570119086,-0.0021903898361400704,0.01704255900586323,0.00040731404680679497,-0.014417954463706147,0.02039785029473064,False,normal,0.4346767686138593,0.5533333333333333,False,"Not flagged, but here is what stood out most. This looks like a narrow event because only a few features drove most of the weirdness. Biggest contributors: Asset_013 (+2.5x usual), Asset_073 (+2.4x usual), Asset_059 (+2.2x usual), Asset_072 (+1.9x usual), Asset_074 (+1.7x usual)."
2021-01-06,0.017988203907040097,0.009596739409920022,-0.010269518013074512,-0.001026232337299796,-0.017589937684211243,0.016436332634133487,-0.014332526039958458,0.00954338194512196,-0.005682009821386225,-0.007147632638208475,0.007292954194242151,0.002002583157903513,0.014322078599543289,-0.010115900822026722,-0.004180594183274162,-0.022550294998528852,-0.021769849835965038,0.031551117621527396,0.02943587200409532,0.007120890244335324,-0.005622135856439263,0.0015139752968364789,0.01539007199224807,-7.125673450271083e-05,0.007293916756470305,0.009819736096010251,-0.002393058966095005,-0.0003061371702545645,0.007783659794664976,-0.006627295233931534,0.010327933709893898,0.0004424639875716596,0.005970718007748797,0.026580359495807955,0.002414388532175861,0.0170458278639518,-0.017240584936167067,-0.0005489937609693737,0.005239445015324579,0.02918137965383935,-0.019077114647148653,0.008818290359071924,0.021912959285894446,-0.003412069081554574,0.0017097436093308337,0.009076230223384236,0.007121284207085068,0.024890657208814813,0.009823996072848815,0.025906083447955877,0.00011259278718035379,-0.0028781291533556685,0.0015551310182032514,-0.008813874717693458,0.010709321916932846,0.0014708741502988945,-0.0036191564477596697,0.015956709617237268,-0.009291896260792173,0.015254202347917424,-0.0014762393274574525,0.01900451973184797,0.0001943306236568982,0.013684327502056934,0.006597058837244905,0.018899631186359088,0.005752055780670818,-0.013952593166471038,0.016369331805344462,0.004043167333222876,0.014381374490669462,0.014384369225788122,-0.004837247420166066,-0.0010047361603183168,0.012296954292287339,0.0023691874287217244,0.01550096068803684,0.0029569510883614837,0.017188098891791164,0.011181065313871063,False,normal,0.4389731825902606,0.6555555555555556,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Sector 2. Biggest contributors: Asset_018 (+2.2x usual), Asset_019 (+2.1x usual), Asset_040 (+2.0x usual), Asset_050 (+1.8x usual), Asset_034 (+1.8x usual)."
2021-01-07,-0.0035433527104527913,-0.010185553572354254,-0.0065202773911070015,0.005760626190728688,-0.013903302659760818,-0.004008556861315863,-0.007050280510817788,-0.006312019144328575,0.01368187644823701,0.00872334118500365,-0.00835656297749658,-0.005980157333471415,-0.02167516319841261,-0.012458308740701566,-0.0038938279752308803,0.0024000954175558984,0.0019915981279084553,-0.019008527858325085,0.002414384008298376,-0.00961889054123446,-0.025096613423931435,0.00565396666366093,0.009952746535041176,-0.004642303869185713,0.0015064705878402463,0.003511971317462223,0.007439857073901811,0.00018321591647687575,-0.02918497648506381,0.013735042802131404,0.005181281247946254,-0.013921558120546813,-0.01935455350331149,0.0003603419773780432,-0.012648529220256152,-0.004593662140716314,-0.0043318350604618205,-0.017179952841483673,-0.02099989733802631,-0.0031774460428098993,-0.013399706898346256,-0.003944269758682184,-0.02542932600339238,-0.011579799082399474,-0.004673294463321022,-0.003111460093760565,-0.017066897076293483,-0.02182644008909026,-0.006809888358001067,0.0010349743767619447,-0.004447307077534588,-0.014699524521039543,-0.009678823845961741,0.007645615469789811,-0.0051448651781059295,-0.027405042887097077,-0.004560648577814867,0.018830064467080347,-0.024758098517232346,-0.00819691044675556,-0.015968742352186593,-0.00923205467422136,-0.005275575587968999,0.005872396175481457,-0.005981653198212845,0.009629695499073603,-0.01072127666528299,-0.012755247676399422,-0.02128291295226425,-0.032187694534963965,-0.004297224482704183,0.016840735804388475,-0.0015002269075922387,0.002543549062469193,-0.014265784660018661,-0.011485607083987872,-0.0014370192958018356,0.013721673497955717,0.010248773803747578,0.0018556678994626269,False,normal,0.429807321585609,0.4077777777777778,False,"Not flagged, but here is what stood out most. This looks like a narrow event because only a few features drove most of the weirdness. Biggest contributors: Asset_070 (-2.2x usual), Asset_029 (-2.0x usual), Asset_056 (-1.9x usual), Asset_043 (-1.7x usual), Asset_059 (-1.7x usual)."
2021-01-08,-0.005778180204451311,-0.0018614427736427003,-0.014488351154539794,-0.02090851679401577,-0.019511644005019146,-0.007134118473462598,-0.009368469179085017,-0.03231723870712276,-0.006647867705734252,-0.008199233638441921,-0.019520449584809706,-0.007972654665824731,-0.009841499720495984,-0.015131364566819449,0.005255479935346386,-0.03751875699560629,-0.030029575045669072,-0.00433864033146148,-0.004292737048693072,0.0013200750938437947,-0.012457745811248984,-0.01874680454883383,-0.00595235563430426,-0.019982875874662503,0.012412869698730913,-0.008268796743952884,-0.006084485142005678,0.026174511136791423,-0.008327186432668096,-0.0010578365053367598,0.0018911511586713467,-0.0059071185258679736,-0.00272613997220239,-0.002051980211924467,-0.004242251843355349,-0.010442433365189165,-0.0020838380778286326,0.016612031161369258,0.008663620865597799,-0.011036921983790908,0.004069970420134463,-0.014808180649618408,-0.008572409171797368,0.007843691591824778,0.011855942609598444,-0.016982112952870384,-0.011667621755042776,0.011492571276055887,-0.0050448521599097485,0.017502273927553963,-0.002963975514091233,-0.0005763431504786634,-0.009655954363818622,0.003578942810396897,0.010428768561683108,-0.027103965012176955,-0.010429393783782659,0.006602872547640063,-0.007000846974812677,-0.009451132160782407,0.006124442134532969,0.005509719568824284,-0.011260267130030553,-0.012135539914631201,-0.020701684707988215,-0.015123840670594971,-0.003956280535800183,-0.0031536250874257634,-0.017592576812667467,-0.016323405984432753,-0.018645094481431604,-0.00922321996752802,-0.029811657517440217,-0.016516996499572938,-0.027801561895388596,0.0014977407079118815,-0.02762286631255627,-0.007350968505299364,0.013809726147004191,0.005397269524764273,False,normal,0.4293766606587786,0.39444444444444443,False,"Not flagged, but here is what stood out most. This looks like a narrow event because only a few features drove most of the weirdness. Biggest contributors: Asset_008 (-2.2x usual), Asset_016 (-2.2x usual), Asset_017 (-2.1x usual), Asset_073 (-2.0x usual), Asset_075 (-1.9x usual)."
2021-01-11,-0.019972329245436335,-0.005605029312038563,-0.0158562366600902,-0.012433087109512556,0.000592459854409343,0.012265706273289578,0.005938001074041048,-0.004216460376066527,0.010158969553629549,-0.03611044451419018,-0.013023930684723631,-0.008002153217404467,0.0028939476079574054,-0.004907723173827924,-0.0029555585400418694,0.0022685964044543774,0.001967448476578562,-0.0027043729281113474,-0.0021966087902961515,-0.0015276764802441593,0.006775078664747617,0.0074396949139252395,-0.007930216105274803,0.0036523979976559318,0.015641440341268555,-0.02241907265881831,0.01766784525154658,-0.014185314377864366,-0.0021902760273666082,-0.013876067572420072,0.024997218545829272,-0.0016749695804377813,-0.0043115322936328766,-0.013634929410889061,-0.0028413474087973425,-0.002056756027843591,0.0003594576516214383,-0.04482430704619278,-0.0005719873845813231,0.004578910223567779,0.014161387153658242,0.006522786847742792,-0.006241077840226317,0.011679294299098007,-0.011264726058247446,0.006734320502445325,-0.008127615006218173,-0.009851138851832617,-0.0005285025537390886,0.007619724834763319,-0.0018165146627545851,0.019842403091151102,-0.007030693258699419,0.01010042564466795,-0.009083825863446596,0.007069174823598479,0.004298755528622498,-0.0012480437245199604,-0.000979693664588816,-0.006985669134851267,0.012517782732200998,0.018306091521996803,-0.008263546483676672,-0.017657554151612347,0.007690396404954983,-0.01316010926023582,-0.005561815374988304,0.008558678387782686,-0.0035226098508169515,-0.005700011266031985,-0.002459339619842287,0.022002278021548236,0.0020593968340724966,-0.024014027501389555,-0.018339122877218127,0.003555304378925756,-0.011599036701201517,-0.021221429452997858,0.006368526474604877,0.012579211600151777,False,normal,0.4290313107609214,0.3888888888888889,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Sector 2. Biggest contributors: Asset_038 (-3.1x usual), Asset_010 (-2.5x usual), Asset_031 (+1.8x usual), Asset_074 (-1.6x usual), Asset_026 (-1.5x usual)."
2021-01-12,-0.007368981242159092,0.00793533485712194,0.0006078146465832448,0.0066862688290218195,0.009978098243037206,-0.03256015131679111,-0.007236777729840523,0.004274124658376386,-0.007876821927901026,0.0048458550344193515,0.007358754696374169,0.0004283389964187403,0.020816132402578014,0.012233146760909058,-0.005773560063708999,-0.0043172796484585545,-0.037155232097849225,0.0004933970006151213,-0.01788887179628908,0.0021119907014002653,0.004555547929199634,0.007059580805856939,0.012409255435326503,-0.0022559587558248313,0.024413652907645498,0.0072008407059402785,-0.017372241808362356,-0.007287626303928645,-0.0017518610079342513,0.005814837547376149,-0.015717789030803397,-0.005516436193473964,-0.004883826204985894,-0.0009660263285650918,0.008087339496393859,0.007153092858977063,0.016719905017007118,-0.00526299043979879,0.010079540583723031,-0.018308690631485762,-0.01961195444731114,-0.010154196869793129,-0.0015391047721776889,0.013885773596325859,-0.004504605571915949,-0.007011009126037641,-0.006943005691763843,0.004933211880890646,-0.00868284647568774,-0.0019895801316965845,-0.017794388244055048,-0.007403417136732661,0.016850640430983603,-0.00019957616472267487,-0.013229044351026772,0.012893002072986,-0.009973904860155102,0.02145089031709102,0.015193638651038444,0.00012937571388881648,-0.015261494932700636,0.026183319117684668,0.0002965224471227629,-0.005827369896408292,0.008522192141867817,0.012839056807557599,0.014081615114874522,-0.008490937266765964,0.006542780349052321,-0.015521131029403638,0.003645222520843018,-0.00221607003528746,0.00042076823040889224,0.002655226677215789,-0.004661510930823096,-0.010961537890783775,0.012206261971970417,0.01658576017443286,-0.011030810534972815,0.004701760459891928,False,normal,0.4276323570678016,0.3622222222222222,False,"Not flagged, but here is what stood out most. This looks like a narrow event because only a few features drove most of the weirdness. Biggest contributors: Asset_017 (-2.6x usual), Asset_006 (-2.0x usual), Asset_062 (+1.7x usual), Asset_025 (+1.6x usual), Asset_058 (+1.4x usual)."
2021-01-13,0.00500268848918736,-0.003674994743780224,-0.019097261412019124,-0.01771045288614249,-0.006963383488435077,-0.02566197064158529,0.016045454217146638,0.004038381518453305,-0.0005430475875250083,-0.030054998311180473,-0.02266456287188733,-0.002119381331058881,0.026054279511191495,-0.008377644309199093,0.009514661631228515,-0.006132886123802788,0.00047935610473085144,0.010804037706748653,-0.004929532173641055,-0.010372543569440978,0.019425246574880938,0.0005527798946410325,0.012243546545313216,-0.008597043952319501,0.016696575500796163,-0.0004886411855511961,0.004439338902933379,-0.0005117329356652844,-0.003657299858574248,-1.4107684661772378e-05,-0.006161997397593136,0.011140495520034169,-0.0026202010115594955,-0.021730255213493324,-0.02093119743151393,-0.022811902500660477,0.009824049016031067,-0.013811965695203442,0.0027501147683420615,0.0012648369781937017,-0.000960018145652873,0.0014886939606219055,0.0011215298334437897,-0.03460804158618678,-0.0014751029647981123,0.005107323650039061,0.01883247918733924,0.019863434167286715,-0.01654132116975863,-0.007968872071719806,-0.0195714903761385,0.016147336228505615,0.01456267442316638,0.004213140683635985,0.0011422237934017802,0.016193515972490434,0.01435238733038612,0.010124367879906926,0.0047020457057445906,-0.006282024266985332,0.011613897909594459,0.009798588904339264,-0.0031385641768242583,-0.004589044257714156,0.01341624422796297,0.016197224825268752,-0.009770861982619719,-0.005251804778191073,0.006619596842840145,0.0058452740142612165,-0.007119310852616272,0.02222819033242527,0.004881628179806507,0.0026044324216801065,0.02032849636649852,-0.007480024175750461,0.001347217408076435,-0.015033780706981657,-0.00291912020876368,-0.01824118751892761,False,normal,0.43768762833159597,0.6311111111111111,False,"Not flagged, but here is what stood out most. This looks like a narrow event because only a few features drove most of the weirdness. Biggest contributors: Asset_010 (-2.1x usual), Asset_044 (-2.1x usual), Asset_013 (+1.8x usual), Asset_006 (-1.6x usual), Asset_011 (-1.6x usual)."
2021-01-14,0.005140793276632096,0.002269530916619695,-0.010459883125252428,-0.008453199525274225,0.007684402440472101,-0.019178691021014167,-0.005811287663963897,0.0051565835694567,-0.025220687902572866,0.005448825984204021,-0.027223800999928747,-0.008659248837678442,-0.0154138877909385,0.01162582097314479,-0.022146754723222348,-0.023039812811632827,-0.0022331732745301805,-0.007734865844470086,-0.025190314184757142,-0.0009383326416018576,-0.025351183291191938,-0.01798402964933289,-0.015163921318443591,0.006389134597813449,0.011712221430471854,0.010462956883710663,-0.00897433692633674,-0.03637581396900193,0.0032370417128269164,0.012097746892359972,0.006544182820368642,0.0023178540088764034,-0.0181074321457474,-0.009074114127761192,0.01607072134415815,-0.024248869447429655,-0.015227289279600415,0.0057614806356480214,-0.01343521301106051,-0.017418595574503697,0.01450225517099022,0.002762241653521467,-0.011716665413316084,-0.020997413062254236,0.02311568422452347,-0.00584255980329468,0.008506634676239752,0.007486068427265045,-0.010084217713644778,-0.008925723464097585,0.01022072733441709,0.01030209295997968,-0.0239761862552446,0.0010482251534509194,-0.009715879730077611,-0.015637412063310305,-0.0006924458370795991,-0.018965591576056946,-0.012732515696543146,-0.016829799824699662,-0.007450689711667768,-0.006406879902279281,-0.020448102016260013,0.015640614238431338,0.002085999827043536,0.01876432625636445,-0.00905601106972618,-0.01383359457902536,0.01964779283212055,-0.01248585485682321,-0.010400806337263672,0.005403034817919542,-0.01868610867325331,0.005765106133303589,-0.0001348866468147145,0.00798378878499394,0.009227339494325908,0.010050602256195463,-0.009586364879495098,-0.01358957793253296,False,normal,0.44450201174652465,0.8088888888888889,False,"Not flagged, but here is what stood out most. This looks like a narrow event because only a few features drove most of the weirdness. Biggest contributors: Asset_028 (-2.4x usual), Asset_011 (-1.9x usual), Asset_009 (-1.7x usual), Asset_045 (+1.6x usual), Asset_021 (-1.6x usual)."
